"index","nodule_a_id","nodule_b_id","Input Volume","Output Volume","Generated Volume","Dice Score"
"185","3_10523202270820526_0","3_10523202270820526_0","101.96685791015625","104.12979125976562","100.42190551757812","0.4984894394874573"
"186","3_10523212162009427_1","3_10523212162009427_1","104.12979125976562","85.89935302734375","101.348876953125","0.38283827900886536"
"187","4_10523212162009427_1","4_10523212162009427_1","70.75881958007812","67.9779052734375","72.9217529296875","0.7324561476707458"
"188","1_10530502799244853_0","1_10530502799244853_0","198.68087768554688","4.016876220703125","200.53482055664062","1.510573999219389e-9"
"189","2_10530502799244853_0","2_10530502799244853_0","905.3421020507812","134.41085815429688","1058.2923583984375","2.590673509050845e-10"
"190","1_10534707327007496_0","1_10534707327007496_0","87.13531494140625","94.86007690429688","90.53421020507812","0.7833333611488342"
"191","1_10534713095115005_1","1_10534713095115005_1","94.86007690429688","128.23104858398438","96.09603881835938","0.6253443360328674"
"192","1_10535203376796809_0","1_10535203376796809_0","244.10247802734375","339.27154541015625","245.33843994140625","0.7251585721969604"
"193","1_10535218141083672_1","1_10535218141083672_1","339.27154541015625","530.2276611328125","338.653564453125","0.6773390173912048"
"194","1_10535901814505690_0","1_10535901814505690_0","129.7760009765625","99.80392456054688","129.46701049804688","0.5479082465171814"
"195","1_10535911519403413_1","1_10535911519403413_1","99.80392456054688","112.4725341796875","98.25897216796875","0.6011730432510376"
"196","1_10536701851112679_0","1_10536701851112679_0","77.24761962890625","53.76434326171875","76.01165771484375","2.3809523241880015e-9"
"197","1_10539412042859784_1","1_10539412042859784_1","42.331695556640625","231.43386840820312","46.34857177734375","1.1135857791444437e-9"
"198","1_10543809432545159_0","1_10543809432545159_0","262.3329162597656","341.4344787597656","279.6363830566406","4.975124201500591e-10"
"199","1_10543818130263593_1","1_10543818130263593_1","341.4344787597656","387.7830505371094","375.732421875","0.38284096121788025"
"200","1_10544117184415233_1","1_10544117184415233_1","40.7867431640625","26.264190673828125","41.713714599609375","0.7272727489471436"
"201","1_10548512148706057_1","1_10548512148706057_1","64.27001953125","40.477752685546875","118.03436279296875","1.949317818272789e-9"
"202","2_10548512148706057_1","2_10548512148706057_1","65.5059814453125","100.1129150390625","65.19699096679688","1.869158827716433e-9"
"203","5_10548512148706057_1","5_10548512148706057_1","55.6182861328125","56.854248046875","54.691314697265625","0.880886435508728"
"204","2_10550902980290032_0","2_10550902980290032_0","96.09603881835938","154.4952392578125","100.1129150390625","0.7718446850776672"
"205","2_10550912990413983_1","2_10550912990413983_1","154.4952392578125","133.17489624023438","156.34918212890625","0.7001067399978638"
"206","1_10551102691712627_0","1_10551102691712627_0","152.95028686523438","126.068115234375","148.93341064453125","0.5573033690452576"
"207","1_10551116287209585_1","1_10551116287209585_1","126.068115234375","193.73703002929688","123.90518188476562","0.612840473651886"
"208","1_10557101948221827_0","1_10557101948221827_0","125.75912475585938","223.7091064453125","129.7760009765625","0.5222707390785217"
"209","1_10557112194838387_1","1_10557112194838387_1","223.7091064453125","181.99539184570312","222.78213500976562","0.7292143106460571"
"210","3_10561101294410535_0","3_10561101294410535_0","75.70266723632812","81.573486328125","81.573486328125","0.20075757801532745"
"211","3_10561112349211433_1","3_10561112349211433_1","81.573486328125","368.6256408691406","88.9892578125","0.04318488389253616"
"212","1_10561212803911359_1","1_10561212803911359_1","58.70819091796875","48.511505126953125","58.0902099609375","0.44057971239089966"
"213","1_10569802150842866_0","1_10569802150842866_0","123.59619140625","249.04632568359375","195.59097290039062","0.7310632467269897"
"214","1_10569814043457472_1","1_10569814043457472_1","249.04632568359375","260.16998291015625","357.5019836425781","0.6493246555328369"
"215","2_10569802150842866_0","2_10569802150842866_0","57.163238525390625","123.59619140625","71.685791015625","1.582278530420922e-9"
"216","2_10569814043457472_1","2_10569814043457472_1","123.59619140625","144.6075439453125","121.43325805664062","0.49245062470436096"
"217","4_10569802150842866_0","4_10569802150842866_0","75.3936767578125","117.10739135742188","83.11843872070312","0.23148147761821747"
"218","4_10569814043457472_1","4_10569814043457472_1","117.10739135742188","151.71432495117188","115.87142944335938","0.3071593642234802"
"219","5_10569802150842866_0","5_10569802150842866_0","53.1463623046875","30.8990478515625","50.983428955078125","0.2037735879421234"
"220","5_10569814043457472_1","5_10569814043457472_1","30.8990478515625","30.590057373046875","50.365447998046875","3.8167939919731e-9"
"221","3_10569814043457472_1","3_10569814043457472_1","122.05123901367188","168.39981079101562","126.068115234375","0.6149002909660339"
"222","1_10580119922363484_1","1_10580119922363484_1","463.1767272949219","132.55691528320312","460.7048034667969","0.3687500059604645"
"223","1_10584701383230610_0","1_10584701383230610_0","85.89935302734375","90.2252197265625","81.573486328125","0.564748227596283"
"224","1_10584713379390593_1","1_10584713379390593_1","90.2252197265625","108.7646484375","77.24761962890625","0.5870646834373474"
"225","1_10587502638795840_0","1_10587502638795840_0","101.65786743164062","103.51181030273438","101.65786743164062","0.6897590160369873"
"226","1_10587513117684259_1","1_10587513117684259_1","103.51181030273438","84.66339111328125","95.78704833984375","0.6541095972061157"
"227","1_10588102665539276_0","1_10588102665539276_0","52.837371826171875","54.38232421875","52.52838134765625","0.7514451146125793"
"228","1_10588115309613940_1","1_10588115309613940_1","54.38232421875","81.573486328125","55.00030517578125","0.7239819169044495"
"229","1_10591001548705383_0","1_10591001548705383_0","74.15771484375","107.83767700195312","75.08468627929688","0.5304054021835327"
"230","1_10591012514346591_1","1_10591012514346591_1","107.83767700195312","90.53421020507812","108.14666748046875","0.643856942653656"
"231","3_10591001548705383_0","3_10591001548705383_0","29.972076416015625","44.803619384765625","0.308990478515625","6.896551774104864e-9"
"232","3_10591012514346591_1","3_10591012514346591_1","44.803619384765625","35.8428955078125","43.567657470703125","0.7937743067741394"
